"","COM_SECT","Posttown","Quotes","HH","QuotesPCT","expPCT","antiSoc_hh","bikeTheft_hh","burglary_hh","damageAndArson_hh","drugs_hh","other_hh","theft_hh","publicOrder_hh","robbery_hh","shoplifting_hh","theftPerson_hh","vehicleCrime_hh","violence_hh","weapons_hh","totalCrimes_hh","fire_hh","falseAlarm_hh","specialService_hh","totalFires_hh"
"656","SW10 9","SW"," 200 ",206,"0.0074%","0.0138%",1.47572815533981,0.174757281553398,0.645631067961165,0.524271844660194,0.383495145631068,0.0728155339805825,0.718446601941748,0.029126213592233,0.344660194174757,0.145631067961165,0.189320388349515,0.179611650485437,1.29126213592233,1.4126213592233,7.5873786407767,0.106796116504854,0.422330097087379,0.368932038834951,0.898058252427185
"657","N21 1","N"," 273 ",206,"0.0101%","0.0138%",1.20873786407767,0.0194174757281553,0.723300970873786,0.199029126213592,0.0533980582524272,0.0339805825242718,0.305825242718447,0.00970873786407767,0.0825242718446602,0.0388349514563107,0.0436893203883495,0.00970873786407767,1,0.757281553398058,4.48543689320388,0.0631067961165049,0.140776699029126,0.106796116504854,0.310679611650485
"658","SE20 7","SE"," 428 ",206,"0.0159%","0.0138%",2.11165048543689,0.0776699029126214,0.635922330097087,0.669902912621359,0.223300970873786,0.121359223300971,0.543689320388349,0.0533980582524272,0.572815533980582,0.228155339805825,0.58252427184466,0.0825242718446602,1.23300970873786,2.21359223300971,9.3495145631068,0.150485436893204,0.223300970873786,0.407766990291262,0.781553398058252
"659","W3 7","W"," 665 ",206,"0.0246%","0.0138%",2.33980582524272,0.228155339805825,1.16990291262136,0.611650485436893,0.310679611650485,0.111650485436893,1.03398058252427,0.058252427184466,0.597087378640777,0.33495145631068,0.276699029126214,0.184466019417476,1.61650485436893,2.50485436893204,11.378640776699,0.20873786407767,0.66504854368932,0.446601941747573,1.32038834951456
"660","NW2 6","NW"," 27 ",207,"0.0010%","0.0139%",3.26570048309179,0.0483091787439614,1.11594202898551,0.695652173913043,0.265700483091787,0.115942028985507,2.00966183574879,0.0483091787439614,0.536231884057971,0.314009661835749,0.541062801932367,0.159420289855072,1.76811594202899,2.52657004830918,13.4106280193237,0.202898550724638,0.323671497584541,0.260869565217391,0.78743961352657
"661","E9 5","E"," 264 ",207,"0.0098%","0.0139%",2.67632850241546,0.420289855072464,1.09178743961353,0.777777777777778,0.376811594202899,0.130434782608696,1.05314009661836,0.0821256038647343,0.51207729468599,0.444444444444444,0.0434782608695652,0.270531400966184,2.07246376811594,3.28502415458937,13.2367149758454,0.231884057971014,0.589371980676328,0.777777777777778,1.59903381642512
"662","W5 4","W"," 346 ",207,"0.0128%","0.0139%",1.57487922705314,0.164251207729469,0.801932367149758,0.565217391304348,0.227053140096618,0.072463768115942,0.961352657004831,0.0386473429951691,0.497584541062802,0.154589371980676,0.333333333333333,0.0966183574879227,1.29468599033816,1.4975845410628,8.28019323671498,0.144927536231884,0.391304347826087,0.144927536231884,0.681159420289855
"663","SE25 4","SE"," 401 ",207,"0.0148%","0.0139%",2.48309178743961,0.0579710144927536,0.734299516908213,0.811594202898551,0.400966183574879,0.0966183574879227,0.743961352657005,0.0869565217391304,0.410628019323671,0.314009661835749,0.193236714975845,0.0772946859903382,1.08212560386473,2.76811594202899,10.2608695652174,0.222222222222222,0.555555555555556,0.386473429951691,1.16425120772947
"664","N3 1","N"," 46 ",209,"0.0017%","0.0140%",1.21052631578947,0.062200956937799,0.980861244019139,0.38755980861244,0.0909090909090909,0.0478468899521531,0.45933014354067,0.0334928229665072,0.22488038277512,0.105263157894737,0.200956937799043,0.15311004784689,0.641148325358852,0.875598086124402,5.47368421052632,0.105263157894737,0.37799043062201,0.162679425837321,0.645933014354067
"665","E11 2","E"," 118 ",208,"0.0044%","0.0140%",1.59134615384615,0.0480769230769231,1.125,0.394230769230769,0.0961538461538462,0.0336538461538462,0.548076923076923,0.0192307692307692,0.225961538461538,0.225961538461538,0.264423076923077,0.206730769230769,2.02403846153846,1.01442307692308,7.81730769230769,0.134615384615385,0.519230769230769,0.225961538461538,0.879807692307692
"666","W3 6","W"," 292 ",208,"0.0108%","0.0140%",3.37980769230769,0.149038461538462,0.649038461538462,0.576923076923077,0.173076923076923,0.100961538461538,0.730769230769231,0.0480769230769231,0.552884615384615,0.1875,0.524038461538462,0.0961538461538462,0.913461538461538,2.22115384615385,10.3028846153846,0.168269230769231,0.754807692307692,0.302884615384615,1.22596153846154
"667","SE15 6","SE"," 355 ",208,"0.0132%","0.0140%",1.52884615384615,0.125,0.6875,0.586538461538462,0.5,0.0721153846153846,0.432692307692308,0.105769230769231,0.278846153846154,0.259615384615385,0.274038461538462,0.100961538461538,0.682692307692308,2.22115384615385,7.85576923076923,0.168269230769231,0.475961538461538,0.471153846153846,1.11538461538462
"668","SE9 3","SE"," 437 ",209,"0.0162%","0.0140%",1.39234449760766,0.076555023923445,0.76555023923445,0.674641148325359,0.076555023923445,0.0574162679425837,1.30143540669856,0.0574162679425837,0.45933014354067,0.0861244019138756,0.0813397129186603,0.0334928229665072,0.942583732057416,1.67942583732057,7.68421052631579,0.196172248803828,0.282296650717703,0.23444976076555,0.712918660287081
"669","SE5 8","SE"," 756 ",208,"0.0280%","0.0140%",2.64423076923077,0.360576923076923,1.00480769230769,0.850961538461538,0.475961538461538,0.110576923076923,1.07692307692308,0.134615384615385,0.552884615384615,0.4375,0.471153846153846,0.423076923076923,0.836538461538462,3.18269230769231,12.5625,0.221153846153846,0.649038461538462,0.4375,1.30769230769231
"670","N9 0","N"," 173 ",210,"0.0064%","0.0141%",3.35238095238095,0.0952380952380952,0.528571428571429,0.904761904761905,0.561904761904762,0.128571428571429,1.18571428571429,0.123809523809524,0.552380952380952,0.419047619047619,0.847619047619048,0.614285714285714,1.61904761904762,3.14285714285714,14.0761904761905,0.304761904761905,0.49047619047619,0.528571428571429,1.32380952380952
"671","NW10 8","NW"," 173 ",210,"0.0064%","0.0141%",3.95238095238095,0.123809523809524,0.89047619047619,0.980952380952381,0.871428571428571,0.119047619047619,0.733333333333333,0.119047619047619,0.704761904761905,0.419047619047619,0.176190476190476,0.176190476190476,1.3,3.53333333333333,14.1,0.261904761904762,0.542857142857143,0.719047619047619,1.52380952380952
"672","SE6 1","SE"," 529 ",210,"0.0196%","0.0141%",1.9047619047619,0.0333333333333333,0.766666666666667,0.642857142857143,0.276190476190476,0.080952380952381,0.69047619047619,0.0476190476190476,0.357142857142857,0.180952380952381,0.142857142857143,0.0523809523809524,1.05714285714286,2.64285714285714,8.87619047619048,0.171428571428571,0.261904761904762,0.319047619047619,0.752380952380952
"673","SW17 9","SW"," 410 ",211,"0.0152%","0.0142%",2.52132701421801,0.251184834123223,0.962085308056872,0.71563981042654,0.308056872037915,0.104265402843602,0.995260663507109,0.0805687203791469,0.639810426540284,0.492890995260663,1.10900473933649,0.445497630331754,0.919431279620853,2.83412322274882,12.3791469194313,0.241706161137441,0.450236966824645,0.317535545023697,1.00947867298578
"674","N2 0","N"," 64 ",213,"0.0024%","0.0143%",0.633802816901408,0.0516431924882629,0.830985915492958,0.183098591549296,0.0516431924882629,0.0328638497652582,0.220657276995305,0.0187793427230047,0.178403755868545,0.145539906103286,0,0.0938967136150235,0.868544600938967,0.807511737089202,4.11737089201878,0.0985915492957746,0.450704225352113,0.197183098591549,0.746478873239437
"675","N13 5","N"," 137 ",213,"0.0051%","0.0143%",1.34741784037559,0.0563380281690141,0.896713615023474,0.539906103286385,0.15962441314554,0.0422535211267606,0.549295774647887,0.0328638497652582,0.215962441314554,0.2018779342723,0.446009389671362,0.150234741784038,1.37558685446009,1.2018779342723,7.21596244131455,0.140845070422535,0.225352112676056,0.206572769953052,0.572769953051643
"676","N1 0","N"," 255 ",213,"0.0094%","0.0143%",2.67605633802817,0.516431924882629,0.652582159624413,0.633802816901408,0.948356807511737,0.0845070422535211,1.70892018779343,0.0892018779342723,0.793427230046948,0.436619718309859,2.6056338028169,1.40845070422535,0.7981220657277,2.48356807511737,15.8356807511737,0.187793427230047,0.507042253521127,0.44131455399061,1.13615023474178
"677","N16 5","N"," 346 ",213,"0.0128%","0.0143%",1.94366197183099,0.262910798122066,0.577464788732394,0.446009389671362,0.197183098591549,0.0657276995305164,0.788732394366197,0.0469483568075117,0.370892018779343,0.169014084507042,0.187793427230047,0.333333333333333,0.976525821596244,1.7887323943662,8.15492957746479,0.370892018779343,0.610328638497653,0.417840375586854,1.39906103286385
"678","SW18 5","SW"," 483 ",213,"0.0179%","0.0143%",1.12676056338028,0.140845070422535,0.488262910798122,0.305164319248826,0.0563380281690141,0.0328638497652582,0.497652582159624,0.0469483568075117,0.225352112676056,0.0845070422535211,0.0187793427230047,0.0187793427230047,0.962441314553991,1.18779342723005,5.1924882629108,0.0985915492957746,0.347417840375587,0.192488262910798,0.63849765258216
"679","NW10 5","NW"," 200 ",214,"0.0074%","0.0144%",1.16822429906542,0.107476635514019,0.813084112149533,0.425233644859813,0.308411214953271,0.0327102803738318,0.635514018691589,0.0467289719626168,0.271028037383178,0.294392523364486,0.0420560747663551,0.126168224299065,1.26635514018692,1.95794392523364,7.49532710280374,0.116822429906542,0.228971962616822,0.224299065420561,0.570093457943925
"680","E4 7","E"," 255 ",214,"0.0094%","0.0144%",1.36915887850467,0.0420560747663551,0.892523364485981,0.35981308411215,0.294392523364486,0.0560747663551402,0.700934579439252,0.0700934579439252,0.364485981308411,0.186915887850467,0.369158878504673,0.0700934579439252,1.15420560747664,1.64953271028037,7.57943925233645,0.214953271028037,0.579439252336449,0.303738317757009,1.0981308411215
"681","E1 4","E"," 273 ",214,"0.0101%","0.0144%",4.64485981308411,0.897196261682243,1.33644859813084,0.728971962616822,0.457943925233645,0.14018691588785,1.22897196261682,0.168224299065421,0.845794392523365,0.58411214953271,0.514018691588785,0.504672897196262,0.976635514018692,3.76168224299065,16.7897196261682,0.317757009345794,0.509345794392523,0.560747663551402,1.38785046728972
"682","SW2 2","SW"," 328 ",215,"0.0121%","0.0144%",2.7906976744186,0.0837209302325581,0.6,0.553488372093023,0.483720930232558,0.0790697674418605,1.31162790697674,0.0976744186046512,0.293023255813953,0.288372093023256,0.0465116279069767,0.0883720930232558,0.8,1.7953488372093,9.31162790697674,0.106976744186047,0.32093023255814,0.4,0.827906976744186
"683","SE15 3","SE"," 474 ",214,"0.0175%","0.0144%",1.92990654205607,0.214953271028037,0.696261682242991,0.677570093457944,0.514018691588785,0.088785046728972,0.672897196261682,0.126168224299065,0.485981308411215,0.383177570093458,0.0373831775700935,0.219626168224299,0.94392523364486,2.20093457943925,9.19158878504673,0.172897196261682,0.602803738317757,0.322429906542056,1.0981308411215
"684","E3 5","E"," 255 ",216,"0.0094%","0.0145%",2.55555555555556,0.49537037037037,1.36574074074074,0.652777777777778,0.268518518518519,0.0787037037037037,0.699074074074074,0.0740740740740741,0.541666666666667,0.407407407407407,0.0787037037037037,0.351851851851852,1.10185185185185,2.30555555555556,10.9768518518519,0.208333333333333,0.296296296296296,0.435185185185185,0.939814814814815
"685","N4 2","N"," 656 ",216,"0.0243%","0.0145%",4.85648148148148,0.49537037037037,0.842592592592593,0.861111111111111,0.592592592592593,0.101851851851852,1.49074074074074,0.125,0.731481481481482,0.902777777777778,0.314814814814815,1.80555555555556,1.19444444444444,3.35185185185185,17.6666666666667,0.222222222222222,0.712962962962963,0.800925925925926,1.73611111111111
"686","NW6 1","NW"," 91 ",217,"0.0034%","0.0146%",1.11981566820276,0.0506912442396313,1.10138248847926,0.345622119815668,0.0599078341013825,0.0276497695852535,0.691244239631336,0.0184331797235023,0.258064516129032,0.193548387096774,0.211981566820276,0.447004608294931,1.23041474654378,1.13364055299539,6.88940092165899,0.0967741935483871,0.317972350230415,0.400921658986175,0.815668202764977
"687","NW3 2","NW"," 392 ",217,"0.0145%","0.0146%",2.27649769585253,0.294930875576037,0.80184331797235,0.483870967741935,0.119815668202765,0.0414746543778802,1.04147465437788,0.0460829493087558,0.474654377880184,0.474654377880184,0.193548387096774,1.80184331797235,0.995391705069124,2.08755760368664,11.1336405529954,0.165898617511521,1.45622119815668,0.488479262672811,2.11059907834101
"688","SE19 3","SE"," 510 ",217,"0.0189%","0.0146%",1.34562211981567,0.0460829493087558,0.663594470046083,0.470046082949309,0.175115207373272,0.0783410138248848,0.516129032258065,0.0599078341013825,0.313364055299539,0.193548387096774,0.119815668202765,0.0552995391705069,0.732718894009217,1.50230414746544,6.27188940092166,0.152073732718894,0.345622119815668,0.248847926267281,0.746543778801843
"689","W13 9","W"," 374 ",219,"0.0138%","0.0147%",2.67123287671233,0.232876712328767,0.666666666666667,0.561643835616438,0.191780821917808,0.0593607305936073,0.684931506849315,0.0273972602739726,0.506849315068493,0.182648401826484,0.575342465753425,0.19634703196347,1.21461187214612,1.75342465753425,9.52511415525114,0.187214611872146,0.474885844748858,0.273972602739726,0.936073059360731
"690","N14 4","N"," 282 ",221,"0.0105%","0.0148%",1.01809954751131,0.0135746606334842,0.855203619909502,0.262443438914027,0.0723981900452489,0.0361990950226244,0.307692307692308,0.0271493212669683,0.180995475113122,0.14027149321267,0.0407239819004525,0.0497737556561086,0.864253393665158,1.02714932126697,4.89592760180996,0.126696832579186,0.248868778280543,0.248868778280543,0.624434389140271
"691","SW2 3","SW"," 410 ",220,"0.0152%","0.0148%",2.06363636363636,0.0363636363636364,0.7,0.581818181818182,0.231818181818182,0.0545454545454545,0.454545454545455,0.0909090909090909,0.3,0.236363636363636,0.0181818181818182,0.0727272727272727,0.881818181818182,2.29545454545455,8.01818181818182,0.109090909090909,0.395454545454545,0.504545454545455,1.00909090909091
"692","SW12 8","SW"," 556 ",220,"0.0206%","0.0148%",1.71818181818182,0.25,0.763636363636364,0.663636363636364,0.0863636363636364,0.0454545454545455,0.531818181818182,0.0181818181818182,0.263636363636364,0.163636363636364,0.163636363636364,0.127272727272727,1.24090909090909,1.07272727272727,7.10909090909091,0.0909090909090909,0.359090909090909,0.222727272727273,0.672727272727273
"693","SE25 6","SE"," 428 ",223,"0.0159%","0.0150%",1.57399103139013,0.0762331838565022,0.68609865470852,0.62780269058296,0.457399103139013,0.0672645739910314,0.681614349775785,0.0852017937219731,0.381165919282511,0.36322869955157,0.165919282511211,0.0941704035874439,0.973094170403587,2.04932735426009,8.28251121076233,0.201793721973094,0.426008968609865,0.295964125560538,0.923766816143498
"694","SE28 8","SE"," 428 ",225,"0.0159%","0.0151%",2.35111111111111,0.0888888888888889,0.582222222222222,0.866666666666667,0.284444444444444,0.12,0.995555555555556,0.0711111111111111,0.4,0.155555555555556,0.48,0.0977777777777778,0.831111111111111,3.36444444444444,10.6888888888889,0.36,0.457777777777778,0.444444444444444,1.26222222222222
"695","N20 0","N"," 73 ",227,"0.0027%","0.0152%",1.47577092511013,0.013215859030837,0.590308370044053,0.348017621145374,0.052863436123348,0.039647577092511,0.779735682819383,0,0.149779735682819,0.052863436123348,0.0352422907488987,0.0748898678414097,0.594713656387665,0.823788546255507,5.03083700440529,0.0881057268722467,0.162995594713656,0.20704845814978,0.458149779735683
"696","W10 5","W"," 310 ",227,"0.0115%","0.0152%",3.6784140969163,0.405286343612335,0.801762114537445,0.731277533039648,0.94273127753304,0.136563876651982,1.11453744493392,0.118942731277533,0.86784140969163,0.436123348017621,0.39647577092511,0.466960352422908,0.911894273127753,3.0704845814978,14.079295154185,0.171806167400881,0.6784140969163,0.656387665198238,1.50660792951542
"697","SE9 4","SE"," 410 ",226,"0.0152%","0.0152%",2.0353982300885,0.0619469026548673,0.610619469026549,0.964601769911504,0.283185840707965,0.106194690265487,0.823008849557522,0.0486725663716814,0.464601769911504,0.123893805309735,0.29646017699115,0.0575221238938053,0.889380530973451,2.5929203539823,9.35840707964602,0.256637168141593,0.371681415929204,0.234513274336283,0.86283185840708
"698","SE13 7","SE"," 601 ",226,"0.0223%","0.0152%",3.05752212389381,0.212389380530973,0.929203539823009,0.858407079646018,0.544247787610619,0.221238938053097,1.56194690265487,0.13716814159292,0.725663716814159,0.530973451327434,1.57522123893805,0.548672566371681,0.672566371681416,3.41592920353982,14.9911504424779,0.309734513274336,0.951327433628319,0.68141592920354,1.94247787610619
